delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-3.200000	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.197164	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.194329	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.191493	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.188657	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.185822	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.182986	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.180150	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.177314	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.174479	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.171643	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.168807	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.165972	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.163136	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.160300	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.157465	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.154629	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.151793	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.148957	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.146122	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.143286	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.140450	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.137615	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.134779	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.131943	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.129108	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.126272	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.123436	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.120601	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.117765	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.114929	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.112093	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.109258	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.106422	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.103586	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.100751	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.097915	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.095079	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.092244	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.089408	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.086572	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.083736	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.080901	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.078065	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.075229	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.072394	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.069558	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.066722	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.063887	-24.311927								error: Could not locate the first local maximum of the reduced return map.
-3.061051	-24.311927								error: Could not locate the first local maximum of the reduced return map.
